id,date_account_created,date_account_created_Q,timestamp_first_active,date_first_booking,date_first_booking_Q,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
2cufgq7cbc,3/10/2011,Q1,2.01E+13,7/28/2011,Q3,-unknown-,40,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
58j1o8cjfr,3/10/2011,Q1,2.01E+13,3/22/2011,Q1,FEMALE,27,basic,6,en,direct,other,untracked,Web,Windows Desktop,IE,US
zj9tnhtxih,3/10/2011,Q1,2.01E+13,,Q1,FEMALE,50,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
26dhpr56pq,3/10/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF
8nh6ifiik0,3/10/2011,Q1,2.01E+13,,Q1,FEMALE,40,basic,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
6lmm8w4ezx,3/10/2011,Q1,2.01E+13,3/10/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
2r16uxaoim,3/10/2011,Q1,2.01E+13,3/10/2011,Q1,MALE,41,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
wgkehujrn8,3/10/2011,Q1,2.01E+13,3/11/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
gtqkh12d6i,3/10/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
nwp0eeqydd,3/10/2011,Q1,2.01E+13,7/14/2011,Q3,-unknown-,40,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
4p0ds8nlgw,3/10/2011,Q1,2.01E+13,3/10/2011,Q1,-unknown-,40,basic,0,en,other,craigslist,linked,Web,Mac Desktop,Safari,US
onp4xrc2un,3/10/2011,Q1,2.01E+13,3/11/2011,Q1,-unknown-,36,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,other
cjm6hhd032,3/10/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
o4s01mh0qa,3/10/2011,Q1,2.01E+13,,Q1,-unknown-,37,basic,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF
dzmatsidpu,3/11/2011,Q1,2.01E+13,3/11/2011,Q1,-unknown-,40,basic,0,en,other,craigslist,omg,Web,Mac Desktop,Safari,US
zptujelj1p,3/11/2011,Q1,2.01E+13,3/26/2011,Q1,MALE,38,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
ipm2ozb7rc,3/11/2011,Q1,2.01E+13,3/11/2011,Q1,-unknown-,18,basic,3,fr,direct,direct,untracked,Web,Windows Desktop,Firefox,US
drllikbw2x,3/11/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
n2coc4hcwq,3/11/2011,Q1,2.01E+13,3/14/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,other
yhz9re010x,3/11/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
9jpwq0a5y6,3/11/2011,Q1,2.01E+13,3/12/2011,Q1,FEMALE,60,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
4m8bfvrum4,3/11/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,39,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
zkzuuezqiy,3/11/2011,Q1,2.01E+13,4/22/2011,Q2,-unknown-,40,basic,0,en,seo,google,,Web,Other/Unknown,-unknown-,US
n081zam4fr,3/11/2011,Q1,2.01E+13,3/16/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,FR
4ynm4ulrap,3/11/2011,Q1,2.01E+13,4/21/2011,Q2,MALE,42,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
vjbzje5qmy,3/12/2011,Q1,2.01E+13,3/13/2011,Q1,MALE,34,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
uxsojs9tus,3/12/2011,Q1,2.01E+13,3/12/2011,Q1,MALE,46,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Apple Mail,US
lr3oz239w9,3/12/2011,Q1,2.01E+13,3/16/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
o2tdfypvdv,3/12/2011,Q1,2.01E+13,3/19/2011,Q1,MALE,32,basic,2,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US
pddcweddpz,3/12/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
r3a10x7z44,3/12/2011,Q1,2.01E+13,3/13/2011,Q1,-unknown-,36,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
p45bu3o049,3/12/2011,Q1,2.01E+13,,Q1,FEMALE,23,basic,2,en,sem-non-brand,google,untracked,Web,iPhone,-unknown-,NDF
7b1jrxztzl,3/12/2011,Q1,2.01E+13,3/13/2011,Q1,FEMALE,29,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
hjvua18476,3/12/2011,Q1,2.01E+13,3/14/2011,Q1,-unknown-,18,basic,2,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US
d7gq35q1re,3/12/2011,Q1,2.01E+13,6/22/2011,Q2,FEMALE,41,basic,2,en,other,craigslist,untracked,Web,iPad,Chrome Mobile,US
57rdsg8h5c,3/12/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
6pamj5uznc,3/12/2011,Q1,2.01E+13,5/19/2011,Q2,FEMALE,34,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
cbt36apmda,3/12/2011,Q1,2.01E+13,6/1/2011,Q2,-unknown-,40,basic,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
j8g6utrxkc,3/12/2011,Q1,2.01E+13,7/3/2011,Q3,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
nq2efuy99w,3/12/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
5z46ea0esm,3/12/2011,Q1,2.01E+13,3/13/2011,Q1,-unknown-,30,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,US
49ibukgmhd,3/12/2011,Q1,2.01E+13,4/9/2011,Q2,-unknown-,37,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,ES
90fytst7rq,3/13/2011,Q1,2.01E+13,,Q1,MALE,55,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
50k92fka5f,3/13/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
eyah3dtjh3,3/13/2011,Q1,2.01E+13,,Q1,MALE,32,facebook,3,en,seo,google,linked,Web,Mac Desktop,Firefox,NDF
ixhquyl8aw,3/13/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES
xk9komlk4o,3/13/2011,Q1,2.01E+13,4/6/2011,Q2,FEMALE,34,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
pixgi166ad,3/13/2011,Q1,2.01E+13,3/13/2011,Q1,MALE,34,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,IT
f9qwa7so2u,3/13/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
v3p360c6vn,3/13/2011,Q1,2.01E+13,3/16/2011,Q1,FEMALE,19,basic,0,en,other,craigslist,linked,Web,Mac Desktop,Firefox,US
b6i08a0lfu,3/13/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
8v66khmgn7,3/13/2011,Q1,2.01E+13,3/14/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
lp0ptkwxah,3/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
ohr74h6w98,3/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,pl,other,craigslist,untracked,Web,Windows Desktop,Firefox,NDF
oos7hwasw6,3/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
2xjy88cagk,3/14/2011,Q1,2.01E+13,,Q1,FEMALE,22,basic,0,en,other,craigslist,tracked-other,Web,Mac Desktop,Chrome,NDF
7llfnusdl7,3/14/2011,Q1,2.01E+13,3/18/2011,Q1,-unknown-,40,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
zk03vy4frb,3/14/2011,Q1,2.01E+13,3/15/2011,Q1,MALE,44,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
ddvhdfjfox,3/14/2011,Q1,2.01E+13,5/16/2011,Q2,-unknown-,105,basic,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,ES
wer72blkc5,3/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
mb897tb87u,3/14/2011,Q1,2.01E+13,,Q1,MALE,38,facebook,1,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
s6m0875v8w,3/14/2011,Q1,2.01E+13,3/15/2011,Q1,FEMALE,35,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
yrzkq7lvsb,3/14/2011,Q1,2.01E+13,3/14/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US
afa16wf4is,3/14/2011,Q1,2.01E+13,,Q1,MALE,34,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,NDF
u4x2new5wr,3/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
0ndy0pacq4,3/14/2011,Q1,2.01E+13,3/14/2011,Q1,-unknown-,35,facebook,3,es,direct,direct,untracked,Web,Windows Desktop,Chrome,DE
5l2205gh31,3/14/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,40,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
9h3icc020c,3/14/2011,Q1,2.01E+13,6/7/2011,Q2,MALE,42,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
dvhkyvozk9,3/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NDF
ruape1zge6,3/14/2011,Q1,2.01E+13,3/15/2011,Q1,MALE,29,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
uaxb954as5,3/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
dn0e758nde,3/14/2011,Q1,2.01E+13,3/27/2011,Q1,-unknown-,40,basic,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,FR
k2tfby22z5,3/14/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,other
2vtplk03va,3/15/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,40,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
a0zutgftkv,3/15/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,untracked,Web,iPhone,-unknown-,NDF
g49dedpol1,3/15/2011,Q1,2.01E+13,8/27/2011,Q3,FEMALE,44,facebook,2,en,seo,google,untracked,Web,Mac Desktop,Safari,US
ko1gp3it84,3/15/2011,Q1,2.01E+13,3/16/2011,Q1,FEMALE,60,basic,2,en,sem-non-brand,vast,omg,Web,Mac Desktop,Safari,IT
sap85tbwuw,3/15/2011,Q1,2.01E+13,6/4/2011,Q2,FEMALE,34,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,FR
rypbie630b,3/15/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,36,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
jol9sqyiww,3/15/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
8eagaxl3d5,3/15/2011,Q1,2.01E+13,3/16/2011,Q1,-unknown-,40,basic,2,en,other,craigslist,linked,Web,iPad,Mobile Safari,US
zbythw4685,3/15/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,31,facebook,3,en,direct,direct,tracked-other,Web,iPad,Mobile Safari,US
0d0ouamhgy,3/15/2011,Q1,2.01E+13,5/23/2011,Q2,FEMALE,45,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,other
1q24qxgokl,3/15/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
zzd2i7niw3,3/15/2011,Q1,2.01E+13,3/18/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,PT
20jydsh7zp,3/15/2011,Q1,2.01E+13,3/16/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,GB
n0gwuev7ao,3/15/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
gsc5k57pjk,3/15/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,40,basic,3,zh,other,craigslist,,Web,Other/Unknown,-unknown-,US
2qcj83cvr7,3/15/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
8vsicpdj6v,3/15/2011,Q1,2.01E+13,,Q1,-unknown-,36,facebook,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,NDF
gfotf07ibw,3/15/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ngkttd4vov,3/15/2011,Q1,2.01E+13,3/15/2011,Q1,-unknown-,40,basic,3,en,sem-non-brand,vast,omg,Web,Windows Desktop,Firefox,other
huoe5nu27a,3/15/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
p0yro88ix7,3/15/2011,Q1,2.01E+13,,Q1,FEMALE,18,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
frb9t63rsw,3/16/2011,Q1,2.01E+13,3/16/2011,Q1,-unknown-,40,basic,0,en,seo,google,untracked,Web,Other/Unknown,-unknown-,US
0bcxoor57k,3/16/2011,Q1,2.01E+13,3/16/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
pdqm62c4bu,3/16/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,content,google,untracked,Web,iPhone,-unknown-,NDF
664mixxnlt,3/16/2011,Q1,2.01E+13,,Q1,-unknown-,43,basic,2,en,sem-brand,google,linked,Web,Mac Desktop,Safari,NDF
j5qysufboy,3/16/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
56fbcs95jq,3/16/2011,Q1,2.01E+13,3/18/2011,Q1,MALE,34,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,US
ygk2njd2fu,3/16/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES
dqkar4cyjm,3/16/2011,Q1,2.01E+13,3/24/2011,Q1,-unknown-,40,basic,0,en,sem-brand,google,untracked,Web,iPhone,-unknown-,US
qjghcmdcrd,3/16/2011,Q1,2.01E+13,3/25/2011,Q1,FEMALE,40,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
w21ylpedu1,3/16/2011,Q1,2.01E+13,3/17/2011,Q1,MALE,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
hfauz402lh,3/16/2011,Q1,2.01E+13,3/16/2011,Q1,FEMALE,33,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
pn8xf1lghp,3/16/2011,Q1,2.01E+13,3/20/2011,Q1,-unknown-,40,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
lvun2lm6g3,3/16/2011,Q1,2.01E+13,3/16/2011,Q1,FEMALE,36,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
8ue27w575d,3/16/2011,Q1,2.01E+13,3/17/2011,Q1,-unknown-,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
a21zzdzi56,3/16/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,Chrome,NDF
mg8xk6vbok,3/16/2011,Q1,2.01E+13,,Q1,MALE,33,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
x543lf72kw,3/16/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,IT
ail9z3qt2w,3/16/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,linked,Web,Windows Desktop,IE,NDF
9yrdpfq21u,3/16/2011,Q1,2.01E+13,3/16/2011,Q1,FEMALE,31,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,IT
pt3dlcymv5,3/16/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
5t2y7fvaay,3/16/2011,Q1,2.01E+13,3/17/2011,Q1,MALE,30,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US
089fib7xc2,3/17/2011,Q1,2.01E+13,3/18/2011,Q1,-unknown-,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,ES
zlkxufs7sg,3/17/2011,Q1,2.01E+13,4/5/2011,Q2,-unknown-,40,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,US
bypelv1qs4,3/17/2011,Q1,2.01E+13,3/27/2011,Q1,-unknown-,32,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,GB
sebkghz3aa,3/17/2011,Q1,2.01E+13,8/7/2011,Q3,MALE,41,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
s1ihw45ien,3/17/2011,Q1,2.01E+13,,Q1,MALE,32,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
42y073pabq,3/17/2011,Q1,2.01E+13,3/17/2011,Q1,-unknown-,28,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,US
a9ynu4k32j,3/17/2011,Q1,2.01E+13,3/17/2011,Q1,MALE,29,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
jwm0jzwp4b,3/17/2011,Q1,2.01E+13,3/18/2011,Q1,FEMALE,25,facebook,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
ht5f99wvs1,3/17/2011,Q1,2.01E+13,3/17/2011,Q1,-unknown-,40,basic,3,en,content,google,omg,Web,Windows Desktop,IE,IT
59qe5vbw8b,3/17/2011,Q1,2.01E+13,3/24/2011,Q1,-unknown-,40,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
gz153n4nm1,3/17/2011,Q1,2.01E+13,3/17/2011,Q1,MALE,45,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
yw4qy1mnvv,3/17/2011,Q1,2.01E+13,,Q1,MALE,54,basic,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
wviymkxsqm,3/17/2011,Q1,2.01E+13,,Q1,FEMALE,18,basic,2,en,seo,google,omg,Web,Mac Desktop,Safari,NDF
gi6mopuyh9,3/17/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
id7l26j7zh,3/17/2011,Q1,2.01E+13,3/30/2011,Q1,-unknown-,40,basic,8,en,direct,direct,untracked,Web,Mac Desktop,Chrome,ES
g4iq1vy1i7,3/18/2011,Q1,2.01E+13,4/15/2011,Q2,MALE,28,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
a2ifp48sn2,3/18/2011,Q1,2.01E+13,3/19/2011,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
5x1c3vj22f,8/19/2011,Q3,2.01E+13,6/3/2011,Q2,FEMALE,30,basic,1,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
7qiheub0yj,3/18/2011,Q1,2.01E+13,6/9/2011,Q2,-unknown-,41,facebook,3,en,other,craigslist,omg,Web,Windows Desktop,Opera,US
1winr2pyt1,3/18/2011,Q1,2.01E+13,5/18/2011,Q2,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
rz8jxcrgx2,3/18/2011,Q1,2.01E+13,6/9/2011,Q2,-unknown-,40,basic,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,other
6n4rpraot5,3/18/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
2tn8qn6unk,3/18/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
pka6rgvc02,3/18/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
c5oku487b6,3/18/2011,Q1,2.01E+13,3/18/2011,Q1,-unknown-,40,basic,0,en,direct,direct,untracked,Web,Android Phone,Android Browser,US
1lbunmsrv1,3/18/2011,Q1,2.01E+13,12/9/2011,Q4,MALE,33,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,US
gh5yh8q57s,3/18/2011,Q1,2.01E+13,3/20/2011,Q1,-unknown-,40,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
ixuk73xo4z,3/18/2011,Q1,2.01E+13,3/20/2011,Q1,-unknown-,32,basic,2,en,sem-brand,google,untracked,Web,iPhone,Mobile Safari,US
if16tzq8uh,3/19/2011,Q1,2.01E+13,,Q1,-unknown-,43,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
qeosnefrw6,3/19/2011,Q1,2.01E+13,3/21/2011,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
ian5bfo372,3/19/2011,Q1,2.01E+13,3/19/2011,Q1,-unknown-,40,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
lj87as93t4,3/19/2011,Q1,2.01E+13,3/19/2011,Q1,FEMALE,33,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,FR
285zcya027,3/19/2011,Q1,2.01E+13,3/26/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
871635lrit,3/19/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,seo,google,untracked,Web,iPad,Mobile Safari,NDF
wesd6n0y0r,3/19/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,3,en,other,craigslist,linked,Web,Windows Desktop,Chrome,NDF
soqctpqmse,3/19/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,32,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
mey0dcec3i,3/19/2011,Q1,2.01E+13,4/7/2011,Q2,-unknown-,40,basic,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
aa3jrl7xtc,3/19/2011,Q1,2.01E+13,3/20/2011,Q1,MALE,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
qd93b3c4ht,3/20/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,NDF
h0gcpdgb53,3/20/2011,Q1,2.01E+13,9/24/2011,Q3,MALE,31,basic,2,en,direct,direct,linked,Web,iPad,Mobile Safari,FR
tqicdj4ces,3/20/2011,Q1,2.01E+13,3/20/2011,Q1,-unknown-,40,facebook,2,en,sem-non-brand,other,linked,Web,Android Phone,Chrome Mobile,CA
ipalhgcks6,3/20/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
k9u4rvudin,3/20/2011,Q1,2.01E+13,,Q1,FEMALE,34,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
unn38u8kpk,3/20/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,40,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
sqx9t3yo04,3/20/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF
z8wndptbjn,3/20/2011,Q1,2.01E+13,3/23/2011,Q1,MALE,32,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
inhzja8vob,3/20/2011,Q1,2.01E+13,3/25/2011,Q1,FEMALE,40,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,other
1a7a0y6mol,3/20/2011,Q1,2.01E+13,3/20/2011,Q1,-unknown-,47,facebook,0,en,content,google,linked,Web,Mac Desktop,Firefox,FR
3xs53c5wav,3/20/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
pzplexb2ro,3/20/2011,Q1,2.01E+13,3/22/2011,Q1,FEMALE,28,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
g4575kzlp3,3/21/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,other,other,untracked,Web,Mac Desktop,Safari,NDF
c4fl6xuolo,3/21/2011,Q1,2.01E+13,3/28/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
r6bjs7rm8j,3/21/2011,Q1,2.01E+13,3/26/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,ES
e6mgxnnf4r,3/21/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,other,,Web,Other/Unknown,-unknown-,NDF
sc2h7kjvbh,3/21/2011,Q1,2.01E+13,3/25/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US
bvm4zo3w0f,3/21/2011,Q1,2.01E+13,,Q1,MALE,37,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
n2odmradge,3/21/2011,Q1,2.01E+13,3/21/2011,Q1,FEMALE,30,basic,3,en,other,other,untracked,Web,Windows Desktop,IE,US
akdo6oj9n1,3/21/2011,Q1,2.01E+13,3/22/2011,Q1,-unknown-,53,basic,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,Firefox,US
7yz5jdd0ix,3/21/2011,Q1,2.01E+13,3/27/2011,Q1,MALE,37,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,GB
